Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-01-01,29.41,73.09,4.18,12.33,12.41,15.29,6.48,0.65,73.22,2.37,,,,,,23.25,48.67,0.6,114.16,0.0,0.0,,939.32,
2024-01-02,23.64,76.52,4.17,12.39,12.4,15.36,5.81,0.69,72.48,2.3,,,,,,23.35,52.25,0.56,112.05,0.0,0.0,,938.85,
2024-01-03,27.0,88.44,4.19,12.36,12.38,15.24,8.62,0.8,71.4,3.86,,,,,,23.03,62.61,0.52,108.47,0.0,0.0,,938.36,
2024-01-04,33.32,94.59,4.17,12.45,12.38,15.23,8.13,0.78,63.96,3.29,,,,,,22.97,82.84,0.52,128.82,0.0,0.0,,938.31,
2024-01-05,36.15,75.83,4.19,12.38,12.35,15.22,6.88,0.8,68.56,3.15,,,,,,23.31,77.82,0.68,119.27,0.0,0.0,,938.2,
2024-01-06,24.3,66.85,4.17,12.38,12.4,15.27,5.65,0.65,58.48,3.25,,,,,,23.63,76.61,0.59,115.4,0.0,0.0,,938.26,
2024-01-07,11.85,51.2,4.18,12.33,12.36,15.22,4.56,0.55,58.44,1.95,,,,,,23.81,60.28,0.48,107.94,0.0,0.0,,938.58,
2024-01-08,14.8,51.73,4.19,12.44,12.35,15.31,3.12,0.66,31.23,2.44,,,,,,22.53,78.33,0.47,107.69,0.0,0.0,,939.09,
2024-01-09,13.09,55.39,4.17,12.4,12.37,15.27,5.29,0.6,47.95,2.39,,,,,,22.87,68.26,0.45,108.16,0.0,0.0,,939.19,
2024-01-10,14.07,68.53,4.18,12.38,12.43,15.33,9.37,0.65,70.41,1.9,,,,,,22.94,44.25,0.6,115.21,0.0,0.0,,939.01,
2024-01-11,14.8,76.19,4.18,12.34,12.4,15.31,7.89,0.66,64.57,2.39,,,,,,23.53,70.62,0.53,107.2,0.0,0.0,,939.29,
2024-01-12,36.58,78.77,4.17,12.39,12.35,15.24,8.56,0.75,69.95,2.38,,,,,,23.14,57.72,0.51,110.66,0.0,0.0,,939.26,
2024-01-13,59.24,98.02,4.18,12.38,12.35,15.32,5.58,0.77,72.07,2.89,,,,,,23.23,61.97,0.51,105.89,0.0,0.0,,939.7,
2024-01-14,23.39,96.8,4.17,12.41,12.33,15.26,5.4,0.71,78.15,2.99,,,,,,23.85,57.11,0.42,93.06,0.0,0.0,,939.2,
2024-01-15,18.74,100.22,4.19,12.37,12.4,15.25,7.36,0.82,89.53,2.46,,,,,,23.62,61.51,0.46,106.5,0.0,0.0,,938.79,
2024-01-16,25.99,106.7,4.18,12.38,12.35,15.3,6.05,0.75,95.87,3.61,,,,,,23.3,65.04,0.57,120.97,0.0,0.0,,938.03,
2024-01-17,34.16,104.07,4.19,12.36,12.41,15.32,7.67,0.91,95.69,4.47,,,,,,23.61,66.18,0.65,126.09,0.0,0.0,,937.62,
2024-01-18,24.2,102.04,4.18,12.38,12.4,15.25,12.53,0.9,72.57,3.48,,,,,,23.41,59.51,0.62,128.83,0.0,0.0,,938.1,
2024-01-19,24.21,79.5,4.19,12.37,12.39,15.27,8.15,0.76,74.31,2.99,,,,,,23.74,68.17,0.53,110.86,0.0,0.0,,938.33,
2024-01-20,14.93,83.12,4.19,12.41,12.39,15.34,7.72,0.67,86.38,2.6,,,,,,23.94,52.07,0.63,118.47,0.0,0.0,,939.04,
2024-01-21,16.77,78.41,4.18,12.36,12.35,15.28,6.79,0.73,95.53,2.93,,,,,,24.19,53.41,0.61,116.39,0.0,0.0,,939.12,
2024-01-22,20.32,75.64,4.16,12.41,12.38,15.28,5.08,1.05,65.19,3.13,,,,,,22.93,58.43,0.66,120.8,0.0,0.0,,939.94,
2024-01-23,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-24,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-25,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-26,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-27,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-28,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-29,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-30,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-01-31,53.59,128.86,4.21,12.37,12.38,15.22,7.69,1.2,70.58,5.4,,,,,,26.54,32.97,0.5,158.09,0.0,0.0,,939.78,
2024-02-01,46.39,100.54,4.18,12.4,12.38,15.23,7.31,0.87,56.78,3.57,,,,,,24.77,53.19,0.59,153.53,0.0,0.0,,940.43,
2024-02-02,51.54,101.86,4.18,12.43,12.36,15.26,5.16,0.86,56.59,4.05,,,,,,25.03,59.33,0.54,155.38,0.0,0.0,,940.25,
2024-02-03,47.39,80.07,4.17,12.39,12.38,15.29,5.69,0.73,66.45,4.58,,,,,,25.07,64.36,0.6,112.14,0.0,0.0,,940.6,
2024-02-04,39.15,72.03,4.19,12.35,12.34,15.34,3.98,0.58,86.63,5.67,,,,,,24.61,37.82,0.57,108.33,0.0,0.0,,941.74,
2024-02-05,36.05,69.16,4.18,12.38,12.37,15.28,7.55,0.68,74.97,3.53,,,,,,24.85,41.47,0.59,106.16,0.0,0.0,,941.78,
2024-02-06,38.46,75.99,4.17,12.37,12.35,15.27,7.27,0.72,54.54,6.49,,,,,,25.01,48.82,0.47,109.7,0.0,0.0,,941.54,
2024-02-07,47.43,93.67,4.19,12.36,12.34,15.25,6.57,0.74,54.53,6.25,,,,,,25.38,39.06,0.47,111.88,0.0,0.0,,941.46,
2024-02-08,44.81,92.07,4.15,12.37,12.3,15.3,10.53,0.84,54.08,7.69,,,,,,25.81,31.44,0.52,107.44,0.0,0.0,,940.83,
2024-02-09,33.68,76.76,4.18,12.38,12.35,15.29,8.35,0.77,54.46,4.67,,,,,,25.73,41.45,0.61,109.8,0.0,0.0,,941.01,
2024-02-10,13.88,77.94,4.19,12.35,12.35,15.24,7.55,0.7,54.46,2.98,,,,,,24.78,52.14,0.71,110.37,0.0,0.0,,941.9,
2024-02-11,23.67,71.25,4.18,12.36,12.38,15.32,3.42,0.64,54.36,2.14,,,,,,24.37,35.34,0.73,114.02,0.0,0.0,,942.13,
2024-02-12,37.22,82.0,4.17,12.38,12.39,15.26,7.18,0.59,54.26,4.21,,,,,,24.26,35.33,0.61,115.42,0.0,0.0,,941.7,
2024-02-13,27.28,68.28,4.18,12.36,12.38,15.37,7.05,0.63,54.37,2.42,,,,,,24.23,38.5,0.73,113.49,0.0,0.0,,941.39,
2024-02-14,22.48,72.98,4.18,12.34,12.36,15.28,5.33,0.74,54.36,2.4,,,,,,24.65,39.07,0.73,113.72,0.0,0.0,,940.92,
2024-02-15,24.25,71.94,4.19,12.4,12.36,15.26,7.19,0.57,54.56,4.3,,,,,,24.48,35.67,0.68,109.61,0.0,0.0,,940.8,
2024-02-16,38.48,70.64,4.17,12.4,12.37,15.3,10.38,0.57,54.32,3.12,,,,,,24.14,41.57,0.71,108.88,0.0,0.0,,941.02,
2024-02-17,42.49,78.84,4.19,12.36,12.36,15.33,9.25,0.59,54.46,2.38,,,,,,25.13,24.95,0.66,110.99,0.0,0.0,,940.26,
2024-02-18,42.29,77.16,4.18,12.37,12.37,15.34,4.11,0.73,54.34,2.77,,,,,,25.35,28.75,0.55,123.84,0.0,0.0,,939.77,
2024-02-19,36.21,70.6,4.19,12.42,12.4,15.29,6.16,0.76,54.53,3.25,,,,,,25.36,30.64,0.65,112.64,0.0,0.0,,940.01,
2024-02-20,38.85,92.25,4.18,12.37,12.31,15.26,7.42,0.85,54.35,4.76,,,,,,25.81,34.08,0.71,120.0,0.0,0.0,,939.89,
2024-02-21,25.75,87.26,4.17,12.37,12.4,15.25,6.02,0.74,54.28,5.83,,,,,,26.17,32.94,0.68,152.06,0.0,0.0,,939.23,
2024-02-22,31.31,87.36,4.19,12.38,12.37,15.36,6.21,0.93,54.49,5.15,,,,,,26.17,29.53,0.56,166.94,0.0,0.0,,939.33,
2024-02-23,40.69,94.57,4.17,12.36,12.35,15.28,5.15,0.75,54.27,3.26,,,,,,26.21,22.9,0.49,192.1,0.0,0.0,,939.18,
2024-02-24,33.63,88.72,4.18,12.36,12.4,15.27,7.49,0.71,54.33,3.04,,,,,,26.1,35.39,0.72,144.7,0.0,0.0,,938.91,
2024-02-25,19.43,72.79,4.17,12.37,12.38,15.3,6.96,0.6,54.26,1.84,,,,,,25.74,32.13,0.89,114.47,0.0,0.0,,938.85,
2024-02-26,22.83,57.82,4.17,12.38,12.37,15.3,6.19,0.52,54.25,2.14,,,,,,24.71,40.42,0.94,111.3,0.0,0.0,,939.45,
2024-02-27,29.13,60.05,4.19,12.42,12.39,15.24,5.54,0.56,54.46,1.87,,,,,,25.0,40.54,0.73,107.65,0.0,0.0,,940.01,
2024-02-28,25.58,59.2,4.18,12.38,12.36,15.22,5.7,0.61,54.35,2.28,,,,,,25.72,38.01,0.66,107.82,0.0,0.0,,939.45,
2024-02-29,32.57,60.72,4.18,12.36,12.33,15.25,8.43,0.58,54.41,2.5,,,,,,25.72,30.69,0.67,103.33,0.0,0.0,,939.84,
2024-03-01,28.44,62.59,4.18,12.35,12.4,15.26,8.22,0.72,54.41,2.36,,,,,,25.83,30.02,0.83,108.61,0.0,0.0,,940.52,
2024-03-02,31.87,72.07,4.18,12.36,12.35,15.31,10.49,0.66,54.41,2.45,,,,,,26.02,23.99,0.88,111.41,0.0,0.0,,940.23,
2024-03-03,49.03,99.76,4.18,12.42,12.41,15.3,23.56,0.85,54.44,3.26,,,,,,26.06,24.46,0.62,116.28,0.0,0.0,,939.65,
2024-03-04,36.16,112.04,4.18,12.39,12.38,15.31,10.64,0.84,54.36,3.7,,,,,,26.74,25.69,0.7,134.91,0.0,0.0,,939.5,
2024-03-05,33.78,87.63,4.17,12.39,12.38,15.28,10.84,0.61,54.23,2.93,,,,,,27.26,30.06,0.73,120.23,0.0,0.0,,939.49,
2024-03-06,24.71,83.33,4.18,12.36,12.32,15.25,14.94,0.57,54.38,2.66,,,,,,26.96,22.92,0.7,150.79,0.0,0.0,,939.75,
2024-03-07,49.44,95.03,4.16,12.35,12.38,15.19,17.55,0.78,54.19,4.23,,,,,,27.26,20.3,0.63,139.4,0.0,0.0,,939.31,
2024-03-08,47.53,108.62,4.18,12.37,12.33,15.23,21.36,0.86,54.44,4.27,,,,,,27.33,17.36,0.66,133.71,0.0,0.0,,939.44,
2024-03-09,37.18,79.93,4.18,12.34,12.39,15.3,10.05,0.63,54.35,2.89,,,,,,27.64,19.26,0.74,127.25,0.0,0.0,,939.4,
2024-03-10,31.89,77.43,4.18,12.39,12.43,15.34,11.96,0.6,54.38,2.14,,,,,,27.26,30.49,0.98,116.85,0.0,0.0,,940.39,
2024-03-11,46.3,90.75,4.19,12.38,12.37,15.33,11.0,0.66,54.49,2.63,,,,,,27.11,26.49,0.84,115.22,0.0,0.0,,941.28,
2024-03-12,43.39,93.51,4.18,12.4,12.36,15.3,13.69,0.67,54.46,2.68,,,,,,27.14,24.29,0.88,119.71,0.0,0.0,,940.91,
2024-03-13,33.79,134.95,4.18,12.37,12.39,15.31,11.42,0.83,54.45,2.69,,,,,,27.33,24.36,0.76,139.25,0.0,0.0,,940.23,
2024-03-14,37.59,110.54,4.19,12.35,12.34,15.3,6.46,0.65,54.54,,,,,,,27.37,30.86,0.69,165.17,0.0,0.0,,940.77,
2024-03-15,22.2,81.94,4.17,12.36,12.39,15.33,7.79,0.72,54.33,,,,,,,27.82,30.81,0.79,151.57,0.0,0.0,,940.14,
2024-03-16,24.78,85.16,4.2,12.36,12.34,15.24,9.25,0.59,54.63,,,,,,,27.56,25.99,0.82,136.64,0.0,0.0,,940.35,
2024-03-17,25.36,74.5,4.18,12.38,12.33,15.28,15.83,0.59,54.44,,,,,,,27.21,23.38,0.96,119.31,0.0,0.0,,940.29,
2024-03-18,38.67,91.92,4.19,12.41,12.42,15.27,14.93,0.62,54.55,,,,,,,27.12,21.1,0.7,142.86,0.0,0.0,,939.94,
2024-03-19,35.36,95.07,4.17,12.37,12.37,15.25,21.9,0.69,54.31,,,,,,,27.27,19.13,0.78,128.47,0.0,0.0,,939.62,
2024-03-20,48.87,98.16,4.18,12.39,12.4,15.28,21.21,0.71,54.44,,,,,,,27.14,21.17,0.88,124.32,0.0,0.0,,939.2,
2024-03-21,32.03,65.02,4.17,12.34,12.35,15.26,5.62,0.66,54.26,,,,,,,26.12,29.97,0.73,108.4,0.0,0.0,,939.72,
