Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-01-01,35.23,46.65,34.1,3.97,37.07,10.21,17.5,0.9,31.05,0.62,,,,1.54,0.67,28.94,70.71,0.95,232.02,,,,,
2024-01-02,43.06,49.41,38.32,4.41,41.72,11.29,18.32,0.99,31.22,0.9,,,,1.51,0.64,28.94,72.81,0.96,252.1,,,,,
2024-01-03,39.64,74.3,21.67,2.56,23.24,5.85,17.63,1.05,31.11,0.76,,,,1.01,0.43,28.94,74.37,0.93,222.44,,,,,
2024-01-04,41.14,78.5,23.42,2.3,24.72,6.15,19.03,1.01,30.99,1.03,,,,1.23,0.52,28.94,75.85,0.95,258.6,,,,,
2024-01-05,19.78,73.01,22.0,2.44,23.44,5.88,18.16,0.91,30.92,,,,,,,28.94,70.26,0.94,224.11,,,,,
2024-01-06,13.9,64.37,27.1,2.18,28.28,7.07,19.2,0.89,31.02,,,,,,,28.94,66.15,0.95,226.8,,,,,
2024-01-07,20.57,63.5,25.42,2.39,26.81,6.75,18.09,0.9,30.85,0.46,,,,1.16,0.83,28.94,69.53,0.92,178.31,,,,,
2024-01-08,25.53,67.02,24.44,2.67,26.11,6.5,18.27,0.96,30.93,0.46,,,,1.16,0.83,28.94,73.07,0.92,237.51,,,,,
2024-01-09,13.55,27.09,23.74,2.37,25.11,6.2,17.86,0.89,30.92,0.46,,,,1.16,0.83,28.94,77.29,0.9,175.38,,,,,
2024-01-10,34.71,73.0,16.85,2.44,18.29,4.78,17.51,0.91,30.99,0.46,,,,1.16,0.83,28.94,68.07,0.9,232.22,,,,,
2024-01-11,50.65,107.29,6.19,5.22,10.19,7.0,18.11,0.71,31.07,0.46,,,,1.16,0.83,28.94,65.54,0.89,242.35,,,,,
2024-01-12,44.37,81.18,8.62,7.54,15.16,10.8,16.95,0.58,31.03,0.46,,,,1.16,0.83,28.94,66.15,0.91,246.58,,,,,
2024-01-13,57.16,101.15,8.81,7.71,15.52,10.95,17.13,0.78,31.0,0.46,,,,1.16,0.83,28.94,69.95,0.91,230.22,,,,,
2024-01-14,58.69,100.15,8.88,7.72,15.6,11.03,17.18,0.75,31.0,0.46,,,,1.16,0.83,28.94,71.98,0.9,210.18,,,,,
2024-01-15,71.36,117.24,8.51,7.41,14.92,10.71,16.07,0.85,31.24,0.46,,,,1.16,0.83,28.94,70.76,0.9,196.79,,,,,
2024-01-16,64.22,108.86,8.79,7.69,15.48,10.94,16.55,0.81,31.1,0.46,,,,1.16,0.83,28.94,72.33,0.91,229.71,,,,,
2024-01-17,35.76,66.33,8.87,7.73,15.6,10.9,16.83,0.78,31.05,0.46,,,,1.16,0.83,28.94,71.08,0.9,203.19,,,,,
2024-01-18,36.34,72.46,8.65,7.57,15.22,10.78,16.43,0.77,31.08,0.46,,,,1.16,0.83,28.94,70.18,0.89,201.43,,,,,
2024-01-19,38.17,70.04,8.8,7.53,15.32,10.93,16.8,0.75,30.93,0.46,,,,1.16,0.83,28.94,70.96,0.9,204.38,,,,,
2024-01-20,38.18,68.3,8.64,7.46,15.1,10.83,15.87,0.78,31.01,0.46,,,,1.16,0.83,28.94,69.65,0.9,199.53,,,,,
2024-01-21,47.23,75.49,8.85,7.62,15.47,10.93,15.05,0.74,31.01,0.46,,,,1.16,0.83,28.94,71.12,0.91,202.79,,,,,
2024-01-22,40.68,67.84,8.69,7.52,15.21,10.81,14.68,0.76,31.03,0.46,,,,1.16,0.83,28.94,70.23,0.9,190.48,,,,,
2024-01-23,32.68,67.71,8.6,7.44,15.03,10.81,14.68,0.78,30.97,0.46,,,,1.16,0.83,28.94,67.8,0.9,196.45,,,,,
2024-01-24,30.93,62.04,8.76,7.52,15.28,10.88,15.1,0.78,30.92,0.46,,,,1.16,0.83,28.94,69.12,0.9,201.2,,,,,
2024-01-25,27.32,55.68,8.74,7.65,15.39,10.81,14.81,0.79,30.98,0.46,,,,1.16,0.83,28.94,71.12,0.89,202.85,,,,,
2024-01-26,31.05,60.56,8.96,7.78,15.74,11.06,15.63,0.76,30.96,0.46,,,,1.16,0.83,28.94,70.07,0.91,209.92,,,,,
2024-01-27,33.74,63.25,8.72,7.47,15.19,10.92,14.84,0.84,31.08,0.46,,,,1.16,0.83,28.94,67.31,0.9,220.39,,,,,
2024-01-28,40.03,73.29,9.02,7.76,15.78,11.06,15.67,0.83,31.05,0.46,,,,1.16,0.83,28.94,66.97,0.92,244.79,,,,,
2024-01-29,46.24,77.77,8.76,7.68,15.44,10.91,15.17,0.92,31.05,0.46,,,,1.16,0.83,28.94,69.2,0.91,224.26,,,,,
2024-01-30,53.08,87.07,8.88,7.71,15.58,10.99,15.4,0.99,31.11,0.46,,,,1.16,0.83,28.94,69.74,0.9,206.57,,,,,
2024-01-31,53.79,87.14,8.9,7.72,15.62,11.06,15.49,0.96,31.16,0.46,,,,1.16,0.83,28.94,71.21,0.91,212.05,,,,,
2024-02-01,46.52,77.87,8.74,7.55,15.29,10.9,15.11,0.85,31.08,0.46,,,,1.16,0.83,28.94,69.81,0.9,207.07,,,,,
2024-02-02,37.31,64.25,9.27,7.13,15.4,11.0,15.33,0.71,31.0,0.46,,,,1.16,0.83,28.94,69.39,0.89,193.85,,,,,
2024-02-03,33.38,43.54,9.52,6.64,15.16,10.95,15.41,0.84,31.09,0.46,,,,1.16,0.83,28.94,68.03,0.89,183.33,,,,,
2024-02-04,17.51,39.42,9.87,6.93,15.8,11.22,16.15,0.66,30.93,0.46,,,,1.16,0.83,28.94,69.38,0.89,193.82,,,,,
2024-02-05,39.26,63.08,9.68,6.5,15.18,10.14,15.59,0.79,31.17,0.46,,,,1.16,0.83,28.94,71.54,0.9,222.04,,,,,
2024-02-06,46.82,70.95,9.9,6.02,14.92,7.95,15.72,0.93,31.22,0.46,,,,1.16,0.83,28.94,71.47,0.89,226.04,,,,,
2024-02-07,46.71,82.21,9.93,5.99,14.91,7.97,15.67,1.0,31.21,0.46,,,,1.16,0.83,28.94,72.35,0.89,219.79,,,,,
2024-02-08,46.77,72.06,9.93,6.07,15.0,7.98,15.89,0.94,31.29,0.46,,,,1.16,0.83,28.94,72.79,0.89,211.51,,,,,
2024-02-09,44.94,72.86,10.12,6.01,15.13,8.11,16.05,0.99,31.2,0.46,,,,1.16,0.83,28.94,73.92,0.89,220.95,,,,,
2024-02-10,38.95,66.37,10.0,6.03,15.03,8.01,15.66,0.92,31.23,0.46,,,,1.16,0.83,28.94,75.61,0.9,216.27,,,,,
2024-02-11,39.01,57.86,7.53,5.33,12.26,6.9,17.75,0.88,31.11,0.46,,,,1.16,0.83,28.94,78.32,0.9,216.1,,,,,
2024-02-12,35.65,51.28,5.41,4.33,9.11,5.01,16.35,0.93,31.1,0.46,,,,1.16,0.83,28.94,67.64,0.9,234.4,,,,,
2024-02-13,31.9,71.63,9.88,5.13,14.02,6.98,16.22,1.01,31.11,0.46,,,,1.16,0.83,28.94,68.64,0.9,234.14,,,,,
2024-02-14,36.19,91.92,10.11,5.3,14.41,6.82,16.45,0.99,31.19,0.46,,,,1.16,0.83,28.94,70.07,0.89,221.01,,,,,
2024-02-15,42.67,118.14,9.9,5.14,14.03,6.94,14.6,0.89,31.16,0.46,,,,1.16,0.83,28.94,70.19,0.89,228.49,,,,,
2024-02-16,45.93,101.88,9.83,5.07,13.9,6.91,19.38,0.82,31.16,0.46,,,,1.16,0.83,28.94,69.16,0.89,217.66,,,,,
2024-02-17,52.48,108.09,9.8,5.07,13.87,6.89,16.47,0.85,31.16,0.46,,,,1.16,0.83,28.94,69.66,0.89,229.25,,,,,
2024-02-18,52.66,103.84,10.03,5.2,14.23,7.02,16.96,0.79,31.07,0.46,,,,1.16,0.83,28.94,70.76,0.89,217.57,,,,,
2024-02-19,43.95,91.1,9.66,4.97,13.63,6.76,16.33,0.76,31.06,0.46,,,,1.16,0.83,28.94,70.99,0.89,214.88,,,,,
2024-02-20,44.01,96.74,9.63,4.94,13.57,6.83,16.51,0.78,31.01,0.46,,,,1.16,0.83,28.94,72.52,0.88,209.59,,,,,
2024-02-21,29.45,68.8,9.58,4.94,13.52,6.75,16.04,0.7,30.89,0.46,,,,1.16,0.83,28.94,69.67,0.88,213.56,,,,,
2024-02-22,24.61,64.03,9.59,4.98,13.57,6.81,16.26,0.7,30.99,0.46,,,,1.16,0.83,28.94,69.39,0.88,197.49,,,,,
2024-02-23,23.1,73.5,9.51,4.84,13.35,6.74,15.72,0.67,31.0,0.46,,,,1.16,0.83,28.94,78.36,0.88,203.34,,,,,
2024-02-24,24.98,86.87,9.46,4.95,13.42,6.69,15.93,0.71,31.0,0.46,,,,1.16,0.83,28.94,69.95,0.88,196.11,,,,,
2024-02-25,29.48,78.26,9.71,4.91,13.62,6.85,16.63,0.67,30.94,0.46,,,,1.16,0.83,28.94,69.49,0.88,195.63,,,,,
2024-02-26,38.92,86.9,9.47,4.84,13.31,6.69,16.13,0.75,31.15,0.46,,,,1.16,0.83,28.94,69.9,0.87,197.42,,,,,
2024-02-27,33.2,86.9,9.32,4.89,13.21,6.57,15.91,0.81,31.05,0.46,,,,1.16,0.83,28.94,69.08,0.87,209.47,,,,,
2024-02-28,38.7,104.63,9.33,4.86,13.19,6.59,16.4,0.81,31.09,0.46,,,,1.16,0.83,28.94,70.72,0.9,213.38,,,,,
2024-02-29,38.31,102.5,9.39,4.84,13.22,6.63,16.09,0.8,31.01,0.46,,,,1.16,0.83,28.94,72.76,0.86,174.7,,,,,
2024-03-01,36.61,94.8,9.43,4.87,13.3,6.66,16.25,0.78,31.11,0.46,,,,1.16,0.83,28.94,72.42,0.88,211.57,,,,,
2024-03-02,42.95,102.19,9.22,4.81,13.03,6.51,16.11,0.83,31.08,0.46,,,,1.16,0.83,28.94,71.99,0.84,207.93,,,,,
2024-03-03,33.12,89.87,9.13,4.74,12.86,6.42,16.3,0.74,31.18,0.46,,,,1.16,0.83,28.94,71.26,0.88,188.04,,,,,
2024-03-04,22.05,75.21,9.03,4.67,12.7,6.42,18.02,0.72,30.98,0.46,,,,1.16,0.83,28.94,72.05,0.87,195.6,,,,,
2024-03-05,20.79,71.73,9.26,4.8,13.07,6.56,16.35,0.74,31.13,0.46,,,,1.16,0.83,28.94,72.56,0.88,203.6,,,,,
2024-03-06,25.12,73.22,9.12,4.74,12.86,6.49,16.62,0.8,30.97,0.46,,,,1.16,0.83,28.94,69.8,0.87,210.09,,,,,
2024-03-07,25.5,69.28,9.02,4.68,12.7,6.4,16.6,0.77,30.95,0.46,,,,1.16,0.83,28.94,70.32,0.85,202.43,,,,,
2024-03-08,34.98,83.4,9.2,4.8,13.0,6.54,17.13,0.8,30.93,0.46,,,,1.16,0.83,28.94,71.72,0.88,183.11,,,,,
2024-03-09,39.67,98.39,9.21,4.79,12.99,6.5,16.99,0.86,31.06,0.46,,,,1.16,0.83,28.94,73.28,0.84,193.74,,,,,
2024-03-10,39.84,96.07,9.3,4.81,13.11,6.56,17.33,0.84,30.89,0.46,,,,1.16,0.83,28.94,73.25,0.88,192.37,,,,,
2024-03-11,37.16,95.11,9.14,4.74,12.88,6.44,16.85,0.87,31.02,0.46,,,,1.16,0.83,28.94,71.87,0.86,177.76,,,,,
2024-03-12,32.5,87.01,9.18,4.72,12.9,6.46,16.95,0.85,31.02,0.46,,,,1.16,0.83,28.94,71.7,0.87,200.2,,,,,
2024-03-13,37.39,94.09,9.2,4.81,13.01,6.53,17.25,0.86,31.01,0.46,,,,1.16,0.83,28.94,72.65,0.88,190.11,,,,,
2024-03-14,37.32,95.24,9.07,4.75,12.81,6.45,16.98,0.86,31.09,0.46,,,,1.16,0.83,28.94,71.78,0.87,211.9,,,,,
2024-03-15,28.16,78.79,8.95,4.62,12.57,6.3,16.86,0.8,30.94,0.46,,,,1.16,0.83,28.94,70.77,0.87,204.79,,,,,
