Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2023-01-01,43.822916666666664,77.64583333333333,2.488541666666667,22.063541666666666,11.74375,13.696875,5.827777777777778,0.3992708333333333,17.77479166666667,0.228125,1.0541666666666667,,,,,23.427083333333332,58.854166666666664,,125.71180555555556,,,,713.4166666666666,
2023-01-02,44.25,84.34375,2.5479166666666666,22.146874999999998,11.805208333333333,13.767708333333333,5.579861111111111,0.4111458333333333,17.603229166666665,0.2354166666666667,1.0788194444444443,,,,,22.655208333333334,60.322916666666664,,125.76041666666667,,,,713.2708333333334,
2023-01-03,42.010416666666664,83.28125,4.955416666666666,26.220416666666665,16.71125,13.178749999999999,5.676736111111111,0.4321875,17.635208333333335,0.24479166666666666,1.1413194444444443,,,,,22.020833333333332,64.73958333333333,,134.5625,,,,713.4583333333334,
2023-01-04,49.166666666666664,92.42708333333333,11.807916666666667,37.26875,31.114583333333332,11.67625,5.637152777777778,0.39135416666666667,16.414166666666667,0.22916666666666666,1.0333333333333334,,,,,22.040625000000002,64.78125,,121.0625,,,,712.6145833333334,
2023-01-05,43.25,87.19791666666667,,,,,5.8656250000000005,0.43673611111111105,19.926041666666666,0.253125,1.1500000000000001,,,,,21.094791666666666,69.21875,,120.95833333333333,,,,712.8958333333334,
2023-01-06,51.84375,105.98958333333333,9.127777777777778,8.363888888888889,10.866666666666667,6.736111111111112,6.061458333333333,0.4364236111111111,20.383854166666666,0.25,1.1513888888888888,,,,,21.604166666666668,67.76041666666667,,112.6875,,,,713.7708333333334,
2023-01-07,58.885416666666664,107.65625,9.785,7.584722222222222,11.255,6.054166666666667,5.745833333333334,0.5054513888888889,20.566354166666667,0.2864583333333333,1.329861111111111,,,,,21.599999999999998,67.09375,,113.29166666666667,,,,713.34375,
2023-01-08,74.88541666666667,119.94791666666667,6.966666666666667,7.314583333333333,8.566666666666666,7.34375,5.283333333333333,0.5234722222222222,21.07638888888889,0.30069444444444443,1.3833333333333335,,,,,21.941666666666666,64.73263888888889,,109.72569444444444,,,,712.2708333333334,
2023-01-09,48.375,106.69642857142857,4.497222222222223,13.925925925925926,13.094444444444443,7.202777777777778,5.621428571428572,0.5835714285714285,17.822115384615383,0.3410714285714286,1.5374999999999999,,,,,24.86785714285714,38.44642857142857,,118.57142857142857,,,,712.9107142857143,
2023-01-10,52.46031746031746,100.80555555555554,9.538461538461538,20.560897435897438,17.42820512820513,7.862820512820513,5.601587301587302,0.5153571428571428,12.932261904761905,0.29126984126984123,1.3591269841269842,,,,,22.057142857142857,56.59126984126984,,108.7579365079365,,,,712.5357142857143,
2023-01-11,42.791666666666664,94.2673611111111,8.681944444444445,19.04824561403509,16.369298245614033,8.351315789473684,4.558333333333334,0.5078125,17.740104166666665,0.28854166666666664,1.3388888888888888,,,,,21.646874999999998,50.708333333333336,,107.44791666666667,,,,711.1979166666666,
2023-01-12,47.09375,101.59375,11.909375,15.5328125,21.634375,7.953125,2.748263888888889,0.535,18.148125,0.30312500000000003,1.4052083333333334,,,,,22.610416666666666,49.21875,,106.80208333333333,,,,710.1875,
2023-01-13,47.3125,102.14583333333333,11.661904761904761,15.514880952380953,21.217857142857145,8.60952380952381,2.7708333333333335,0.5823611111111111,18.11454861111111,0.3302083333333333,1.535763888888889,,,,,22.35625,51.30902777777778,,105.72916666666667,,,,710.2604166666666,
2023-01-14,46.723684210526315,103.9298245614035,11.267361111111109,15.97638888888889,20.82777777777778,8.334027777777779,2.503703703703704,0.4937037037037037,18.172361111111112,0.2865740740740741,1.3023148148148147,,,,,23.892105263157895,40.791666666666664,,135.625,,,,710.2083333333334,
2023-01-15,45.59375,89.34375,11.432051282051283,15.610897435897435,20.898076923076925,9.202564102564102,2.6305555555555555,0.293125,18.107604166666665,0.16944444444444443,0.7777777777777778,,,,,22.463541666666668,48.739583333333336,,115.14583333333333,,,,709.5208333333334,
2023-01-16,39.520833333333336,85.10416666666667,11.83901515151515,15.514772727272726,21.509090909090908,9.054166666666667,3.693055555555556,0.45864583333333336,17.95958333333333,0.26979166666666665,1.20625,,,,,22.729166666666668,50.510416666666664,,122.42708333333333,,,,710.125,
2023-01-17,53.9,87.48958333333333,12.89375,14.84375,22.861250000000002,9.026250000000001,3.34375,0.41548611111111117,17.8584375,0.24166666666666667,1.0947916666666668,,,,,22.428124999999998,52.645833333333336,,113.65625,,,,710.7708333333334,
2023-01-18,39.839285714285715,81.04513888888889,11.547222222222222,14.575694444444444,20.530208333333334,8.432291666666666,2.871527777777778,0.40107638888888886,17.716909722222223,0.234375,1.0479166666666666,,,,,21.646874999999998,59.90625,,109.89930555555556,,,,712.0069444444445,
2023-01-19,46.791666666666664,90.63541666666667,11.355208333333332,14.597916666666668,20.223958333333332,8.619791666666666,2.843402777777778,0.4355902777777778,17.76729166666667,0.25104166666666666,1.1423611111111112,,,,,22.032291666666666,56.177083333333336,,112.67708333333333,,,,712.1875,
2023-01-20,49.697916666666664,94.01041666666667,10.269791666666666,14.273958333333333,18.286458333333332,8.433333333333334,3.220833333333333,0.45156250000000003,17.790520833333336,0.2586805555555555,1.1878472222222223,,,,,21.224999999999998,65.20833333333333,,123.375,,,,711.90625,
