Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-01-01,41.41,101.83,8.92,30.38,38.69,13.43,10.47,1.08,49.2,0.94,,,,,,25.37,70.49,0.18,151.2,0.0,0.0,,937.6,
2024-01-02,44.14,116.16,6.4,26.52,32.06,9.22,8.16,1.21,47.92,0.82,,,,,,25.43,72.57,0.17,178.21,0.0,0.0,,937.16,
2024-01-03,42.83,106.41,7.26,26.61,33.51,10.81,8.82,1.26,47.91,0.79,,,,,,25.59,70.37,0.15,194.29,0.0,0.0,,936.82,
2024-01-04,54.37,116.96,8.45,30.42,39.5,12.86,10.06,1.23,46.75,0.88,,,,,,25.6,76.36,0.17,175.92,0.0,0.0,,936.91,
2024-01-05,34.9,99.29,7.84,31.54,39.62,11.7,8.67,1.29,40.61,0.84,,,,,,25.45,80.68,0.23,178.83,0.01,0.01,,936.88,
2024-01-06,28.42,83.53,8.83,32.77,41.19,11.93,7.66,1.24,40.05,1.1,,,,,,25.94,76.81,0.23,172.4,0.0,0.0,,936.94,
2024-01-07,19.26,74.05,9.29,32.28,41.31,11.36,8.87,1.04,40.48,0.77,,,,,,25.88,75.28,0.23,168.34,0.0,0.0,,937.32,
2024-01-08,18.05,71.08,7.19,28.18,35.03,9.72,7.7,0.99,30.53,0.98,,,,,,25.05,86.53,0.21,167.43,0.01,0.01,,937.68,
2024-01-09,27.52,80.55,7.29,26.21,33.12,11.18,8.88,1.07,45.23,0.82,,,,,,25.18,75.2,0.23,165.76,0.02,0.02,,937.75,
2024-01-10,35.32,90.92,9.38,28.25,37.32,12.85,10.67,1.25,49.64,0.58,,,,,,25.39,68.71,0.2,164.28,0.0,0.0,,937.59,
2024-01-11,39.01,93.18,7.39,24.51,31.55,9.46,8.92,1.12,48.82,0.74,,,,,,25.85,66.54,0.2,176.93,0.0,0.0,,937.91,
