Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-01-01,21.44,52.05,7.77,14.92,21.56,17.03,5.29,0.57,30.39,,0.42,0.21,,,0.29,28.27,65.08,0.84,216.93,0.0,0.0,556.75,884.83,
2024-01-02,26.46,59.61,6.55,12.17,18.5,14.33,4.73,0.53,36.17,,0.42,0.2,,,0.29,28.94,65.59,0.81,119.49,0.0,0.0,563.87,884.09,
2024-01-03,27.22,60.98,9.5,17.88,26.19,21.37,4.33,0.64,47.83,,0.42,0.21,,,0.28,28.89,63.58,0.84,128.18,0.0,0.0,546.25,883.65,
2024-01-04,26.25,59.8,11.35,18.95,29.19,24.55,3.5,0.48,43.11,,0.44,0.21,,,0.31,25.26,79.54,0.91,142.59,0.0,0.0,491.98,884.16,
2024-01-05,26.51,61.71,7.0,13.03,19.55,15.67,4.17,0.51,39.19,,0.47,0.2,,,0.33,23.95,76.63,0.79,190.4,0.0,0.0,401.42,883.91,
2024-01-06,23.73,56.77,64.2,32.67,28.05,35.73,3.59,0.49,29.85,,0.48,0.22,,,0.35,23.74,85.76,0.87,156.53,0.0,0.0,489.81,884.07,
2024-01-07,21.94,55.39,16.4,27.28,39.81,34.39,3.59,0.41,18.29,,0.47,0.22,,,0.33,25.09,71.92,0.91,124.69,0.0,0.0,165.56,884.26,
2024-01-08,27.82,59.38,25.78,37.06,59.75,52.91,4.92,0.43,24.7,,0.46,0.2,,,0.3,24.14,71.7,1.07,90.18,0.0,0.0,164.48,884.93,
2024-01-09,24.53,53.23,40.53,55.76,90.97,81.55,5.71,0.58,29.05,,0.44,0.2,,,0.28,24.08,82.43,0.96,77.92,0.0,0.0,231.46,884.77,
2024-01-10,28.3,63.94,50.89,72.25,115.06,103.7,5.87,0.54,35.31,,0.47,0.21,,,0.31,25.21,55.79,1.02,77.1,0.0,0.0,147.46,884.63,
2024-01-11,24.65,64.4,42.5,60.6,67.08,61.63,4.59,0.52,27.91,,0.48,0.21,,,0.32,25.49,48.53,0.99,96.37,0.0,0.0,112.55,884.84,
2024-01-12,28.32,69.54,11.47,19.07,29.01,23.99,5.67,0.54,30.67,,0.5,0.21,,,0.31,25.4,45.46,1.02,84.3,0.0,0.0,109.87,884.75,
2024-01-13,29.88,65.7,22.77,39.24,53.76,49.37,5.75,0.65,28.55,,0.47,0.22,,,0.32,24.56,56.11,0.83,128.73,0.0,0.0,134.81,885.64,
2024-01-14,25.27,49.34,14.12,22.77,35.64,30.79,5.29,0.53,44.9,,0.5,0.2,,,0.32,25.14,54.65,0.91,138.98,0.0,0.0,129.07,885.11,
2024-01-15,24.93,58.21,16.48,27.91,42.35,36.86,4.29,0.59,42.95,,0.49,0.2,,,0.32,24.68,58.19,0.85,197.41,0.0,0.0,138.01,884.69,
2024-01-16,26.29,64.33,17.23,26.54,42.11,36.49,5.52,0.52,45.99,,0.49,0.21,,,0.31,24.28,67.62,0.82,233.28,0.0,0.0,163.93,883.65,
2024-01-17,33.16,75.3,12.1,20.55,30.07,25.78,6.72,0.52,28.23,,0.48,0.22,,,0.33,23.59,69.8,0.88,252.28,0.0,0.0,164.77,883.27,
2024-01-18,28.17,64.73,13.48,20.85,33.22,28.36,5.72,0.44,34.82,,0.46,0.21,,,0.29,24.27,67.54,0.81,210.01,0.0,0.0,174.65,883.91,
2024-01-19,25.94,61.67,14.99,25.03,38.63,32.68,5.96,0.59,28.34,,0.46,0.2,,,0.31,24.23,72.08,0.83,226.35,0.0,0.0,178.72,884.0,
2024-01-20,25.82,65.46,13.8,20.48,32.76,27.88,5.91,0.47,28.88,,0.46,0.21,,,0.37,24.75,70.41,0.79,228.35,0.0,0.0,171.82,884.88,
2024-01-21,32.45,71.81,16.08,26.1,39.78,36.17,5.94,0.59,46.52,,0.42,0.21,,,0.39,25.08,70.21,0.82,214.5,0.0,0.0,172.15,884.95,
2024-01-22,27.21,66.67,16.9,25.85,41.7,36.09,6.06,0.63,48.78,,0.42,0.2,,,0.39,25.44,71.18,0.84,202.46,0.0,0.0,205.11,885.57,
2024-01-23,26.43,66.87,13.87,21.28,33.75,28.81,6.51,0.55,15.87,,0.44,0.19,,,0.38,24.57,67.7,0.88,227.05,0.0,0.0,211.04,885.39,
2024-01-24,24.81,61.22,20.76,35.87,49.17,46.28,4.63,0.5,30.79,,0.46,0.2,,,0.37,23.78,63.54,0.86,254.31,0.0,0.0,354.17,884.92,
2024-01-25,22.15,57.27,8.21,20.01,24.89,20.74,6.56,0.42,18.55,,0.5,0.25,,,0.41,22.02,73.27,0.91,215.69,0.0,0.0,514.33,885.45,
2024-01-26,21.06,56.25,7.37,16.09,21.38,16.55,6.15,0.56,28.83,,0.49,0.21,,,0.34,24.61,58.76,0.8,170.3,0.0,0.0,277.49,886.75,
2024-01-27,27.19,64.76,6.81,12.65,18.51,14.56,4.89,0.37,24.28,,0.47,0.21,,,0.35,24.14,50.78,0.98,148.42,0.0,0.0,382.76,886.93,
2024-01-28,24.18,62.35,6.48,12.23,18.09,14.42,7.37,0.61,28.56,,0.47,0.2,,,0.34,24.27,50.07,0.91,151.49,0.0,0.0,473.55,886.66,
2024-01-29,25.28,60.35,5.37,11.0,16.06,12.08,8.24,0.43,29.96,,0.45,0.21,,,0.33,24.07,48.14,0.88,158.22,0.0,0.0,489.32,886.19,
2024-01-30,27.48,64.79,7.13,13.22,19.32,15.65,6.97,0.5,55.9,,0.38,0.21,,,0.31,23.93,52.18,0.83,210.73,0.0,0.0,477.68,885.76,
2024-01-31,28.32,61.86,17.93,12.19,17.23,13.93,5.75,0.64,31.39,,0.36,0.2,,,0.32,23.33,67.38,0.9,222.73,0.0,0.0,482.05,885.97,
2024-02-01,26.2,63.02,7.34,13.46,19.85,16.01,4.92,0.5,34.5,,0.37,0.21,,,0.32,23.47,63.52,0.93,240.73,0.0,0.0,493.42,886.13,
