Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2025-01-01 00:00:00,50.37,92.24,11.72,22.94,34.66,15.80,6.66,0.39,7.80,NA,NA,NA,NA,NA,NA,NA,48.61,0.55,212.38,NA,NA,NA,NA,NA
2025-01-02 00:00:00,47.42,68.45,12.00,22.93,34.93,15.77,6.67,0.39,7.80,NA,NA,NA,NA,NA,NA,NA,67.29,0.49,208.33,NA,NA,NA,NA,NA
2025-01-03 00:00:00,46.34,82.09,12.26,22.91,35.16,15.76,6.66,0.39,7.79,NA,NA,NA,NA,NA,NA,NA,49.35,0.66,209.82,NA,NA,NA,NA,NA
2025-01-04 00:00:00,30.32,55.22,12.12,22.87,34.98,15.81,6.65,0.39,7.79,NA,NA,NA,NA,NA,NA,NA,49.89,0.49,192.54,NA,NA,NA,NA,NA
2025-01-05 00:00:00,35.01,56.76,11.40,22.94,34.35,15.88,6.66,0.39,7.80,NA,NA,NA,NA,NA,NA,NA,47.89,0.45,209.78,NA,NA,NA,NA,NA
2025-01-06 00:00:00,31.37,56.55,11.96,22.91,34.87,15.78,6.64,0.39,7.77,NA,NA,NA,NA,NA,NA,NA,45.69,0.39,178.98,NA,NA,NA,NA,NA
2025-01-07 00:00:00,35.81,63.54,11.33,22.94,34.27,15.85,6.66,0.39,7.80,NA,NA,NA,NA,NA,NA,NA,48.92,0.43,185.37,NA,NA,NA,NA,NA
2025-01-08 00:00:00,34.38,57.99,11.93,22.85,34.77,15.83,6.66,0.39,7.79,NA,NA,NA,NA,NA,NA,NA,42.42,0.52,207.21,NA,NA,NA,NA,NA
2025-01-09 00:00:00,38.61,60.79,10.99,22.91,33.90,15.90,6.65,0.39,7.79,NA,NA,NA,NA,NA,NA,NA,48.95,0.52,211.53,NA,NA,NA,NA,NA
2025-01-10 00:00:00,42.95,65.69,10.78,22.88,33.66,15.88,6.66,0.39,7.80,NA,NA,NA,NA,NA,NA,NA,58.06,0.45,210.43,NA,NA,NA,NA,NA
2025-01-11 00:00:00,42.96,67.50,8.30,23.04,31.34,16.04,6.65,0.39,7.78,NA,NA,NA,NA,NA,NA,NA,60.25,0.30,173.43,NA,NA,NA,NA,NA
2025-01-12 00:00:00,26.46,35.13,9.98,23.05,33.03,15.95,6.66,0.39,7.79,NA,NA,NA,NA,NA,NA,NA,61.56,0.39,203.83,NA,NA,NA,NA,NA
2025-01-13 00:00:00,27.62,42.62,10.05,23.00,33.04,15.93,6.64,0.39,7.77,NA,NA,NA,NA,NA,NA,NA,56.32,0.41,210.94,NA,NA,NA,NA,NA
2025-01-14 00:00:00,20.41,25.00,10.79,22.97,33.76,15.89,6.66,0.39,7.81,NA,NA,NA,NA,NA,NA,NA,56.86,0.46,215.80,NA,NA,NA,NA,NA
2025-01-15 00:00:00,16.66,31.83,11.50,22.98,34.48,15.84,6.66,0.39,7.81,NA,NA,NA,NA,NA,NA,NA,45.81,0.45,211.64,NA,NA,NA,NA,NA
2025-01-16 00:00:00,20.93,30.68,10.88,22.98,33.86,15.85,6.66,0.39,7.80,NA,NA,NA,NA,NA,NA,NA,50.28,0.49,214.29,NA,NA,NA,NA,NA
2025-01-17 00:00:00,34.81,46.33,10.52,23.02,33.55,15.89,6.66,0.39,7.81,NA,NA,NA,NA,NA,NA,NA,53.50,0.57,211.11,NA,NA,NA,NA,NA
2025-01-18 00:00:00,45.50,60.41,9.82,23.09,32.91,15.95,6.66,0.39,7.80,NA,NA,NA,NA,NA,NA,NA,59.65,0.43,209.96,NA,NA,NA,NA,NA
2025-01-19 00:00:00,33.13,39.09,11.81,23.04,34.85,15.76,6.64,0.39,7.78,NA,NA,NA,NA,NA,NA,NA,46.23,0.40,201.89,NA,NA,NA,NA,NA
2025-01-20 00:00:00,26.93,34.87,10.42,22.96,33.38,15.91,6.67,0.39,7.81,NA,NA,NA,NA,NA,NA,NA,52.04,0.40,199.51,NA,NA,NA,NA,NA
2025-01-21 00:00:00,26.40,39.85,10.49,22.99,33.48,15.93,6.66,0.39,7.80,NA,NA,NA,NA,NA,NA,NA,36.83,0.42,199.04,NA,NA,NA,NA,NA
2025-01-22 00:00:00,20.48,38.44,10.67,22.96,33.62,15.92,6.65,0.39,7.78,NA,NA,NA,NA,NA,NA,NA,31.84,0.45,210.28,NA,NA,NA,NA,NA
2025-01-23 00:00:00,23.21,39.11,11.58,23.02,34.60,15.82,6.66,0.39,7.79,NA,NA,NA,NA,NA,NA,NA,38.88,0.45,197.68,NA,NA,NA,NA,NA
2025-01-24 00:00:00,19.17,30.08,10.20,23.01,33.21,15.93,6.57,0.39,7.81,NA,NA,NA,NA,NA,NA,NA,44.37,0.41,204.20,NA,NA,NA,NA,NA
2025-01-25 00:00:00,14.10,29.21,10.80,23.04,33.85,15.88,6.65,0.39,7.79,NA,NA,NA,NA,NA,NA,NA,33.93,0.50,205.29,NA,NA,NA,NA,NA
2025-01-26 00:00:00,13.47,24.87,10.37,22.98,33.35,15.92,6.65,0.39,7.79,NA,NA,NA,NA,NA,NA,NA,32.73,0.52,209.75,NA,NA,NA,NA,NA
2025-01-27 00:00:00,21.37,33.56,7.89,23.10,30.98,16.14,6.66,0.39,7.80,NA,NA,NA,NA,NA,NA,NA,48.58,0.30,164.89,NA,NA,NA,NA,NA
2025-01-28 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-29 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-30 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-31 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-02-01 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-02-02 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-02-03 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-02-04 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-02-05 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-02-06 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-02-07 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-02-08 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-02-09 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-02-10 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-02-11 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-02-12 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-02-13 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-02-14 00:00:00,25.49,48.71,63.96,19.92,83.88,12.91,6.66,0.39,7.79,NA,NA,NA,NA,NA,NA,NA,31.55,0.47,179.37,NA,NA,NA,NA,NA
2025-02-15 00:00:00,30.06,67.01,28.07,22.03,50.10,14.73,6.66,0.39,7.79,NA,NA,NA,NA,NA,NA,NA,33.50,0.48,183.64,NA,NA,NA,NA,NA
2025-02-16 00:00:00,23.88,41.94,17.48,22.61,40.09,15.32,6.65,0.39,7.79,NA,NA,NA,NA,NA,NA,NA,26.06,0.47,178.82,NA,NA,NA,NA,NA
2025-02-17 00:00:00,27.98,57.90,14.03,22.85,36.88,15.52,6.65,0.39,7.78,NA,NA,NA,NA,NA,NA,NA,31.59,0.42,184.66,NA,NA,NA,NA,NA
2025-02-18 00:00:00,34.53,49.67,13.71,22.78,36.49,15.55,6.67,0.39,7.81,NA,NA,NA,NA,NA,NA,NA,48.17,0.42,163.53,NA,NA,NA,NA,NA
2025-02-19 00:00:00,31.35,56.84,13.02,22.82,35.84,15.09,6.66,0.39,7.80,NA,NA,NA,NA,NA,NA,NA,69.01,0.36,133.52,NA,NA,NA,NA,NA
2025-02-20 00:00:00,32.45,54.69,15.64,22.67,38.30,15.17,6.65,0.39,7.79,NA,NA,NA,NA,NA,NA,NA,53.91,0.40,172.35,NA,NA,NA,NA,NA
2025-02-21 00:00:00,33.66,57.27,11.26,23.02,34.28,15.52,6.65,0.39,7.79,NA,NA,NA,NA,NA,NA,NA,51.30,0.42,184.33,NA,NA,NA,NA,NA
2025-02-22 00:00:00,44.35,92.74,10.02,23.03,33.05,16.00,6.65,0.39,7.78,NA,NA,NA,NA,NA,NA,NA,77.81,0.30,195.98,NA,NA,NA,NA,NA
2025-02-23 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-02-24 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-02-25 00:00:00,17.98,NA,6.92,23.23,30.15,14.57,6.65,0.39,7.79,NA,NA,NA,NA,NA,NA,NA,22.99,0.69,206.67,NA,NA,NA,NA,NA
2025-02-26 00:00:00,18.00,49.49,10.15,23.04,33.19,14.59,6.65,0.39,7.78,NA,NA,NA,NA,NA,NA,NA,28.29,0.71,201.38,NA,NA,NA,NA,NA
2025-02-27 00:00:00,NA,50.56,10.80,22.92,33.71,15.62,6.65,0.39,7.78,NA,NA,NA,NA,NA,NA,NA,33.04,0.61,202.67,NA,NA,NA,NA,NA
2025-02-28 00:00:00,NA,57.18,9.93,23.14,33.07,15.95,6.64,0.39,7.77,NA,NA,NA,NA,NA,NA,NA,33.26,0.58,210.30,NA,NA,NA,NA,NA
2025-03-01 00:00:00,NA,44.24,6.22,23.32,29.54,14.96,6.66,0.39,7.79,NA,NA,NA,NA,NA,NA,NA,29.65,0.51,204.39,NA,NA,NA,NA,NA
2025-03-02 00:00:00,11.87,35.64,9.22,22.78,32.00,14.81,6.54,0.39,7.79,NA,NA,NA,NA,NA,NA,NA,29.39,0.51,185.22,NA,NA,NA,NA,NA
2025-03-03 00:00:00,NA,NA,10.80,23.00,33.80,15.85,6.65,0.39,7.79,NA,NA,NA,NA,NA,NA,NA,38.95,0.49,176.10,NA,NA,NA,NA,NA
2025-03-04 00:00:00,NA,NA,10.39,23.06,33.45,15.98,6.65,0.39,7.79,NA,NA,NA,NA,NA,NA,NA,25.91,0.53,169.42,NA,NA,NA,NA,NA
2025-03-05 00:00:00,NA,NA,9.24,23.03,32.27,14.92,6.65,0.39,7.79,NA,NA,NA,NA,NA,NA,NA,19.02,0.58,172.66,NA,NA,NA,NA,NA
