Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-01-01,60.7,101.59,2.47,8.76,8.68,10.06,15.87,0.28,35.45,0.18,1.12,,,,,22.92,82.75,,126.66,,,,728.29,
2024-01-02,65.33,109.54,2.48,8.68,8.65,10.4,11.31,0.29,,0.2,1.13,,,,,23.22,83.03,,118.51,,,,727.83,
2024-01-03,66.21,115.11,2.47,8.98,8.8,10.59,14.89,0.42,,0.24,1.68,,,,,22.5,83.21,,126.53,,,,727.41,
2024-01-04,72.12,125.71,2.54,9.68,9.28,11.77,11.43,0.48,18.33,0.28,1.92,,,,,22.42,82.77,,140.66,,,,727.55,
2024-01-05,51.84,94.94,2.54,8.68,8.74,10.3,16.46,0.38,18.29,0.22,1.5,,,,,22.9,83.14,,123.26,,,,727.44,
2024-01-06,42.57,92.97,2.46,8.77,8.68,10.34,17.75,0.48,18.34,0.28,1.88,,,,,23.52,82.82,,124.58,,,,727.53,
2024-01-07,36.47,96.82,2.51,8.69,8.71,9.94,20.67,0.49,18.25,0.3,1.94,,,,,23.82,83.04,,120.34,,,,727.73,
2024-01-08,25.08,61.34,2.52,9.8,9.32,10.19,13.84,0.66,18.35,0.36,2.62,,,,,21.48,83.1,,124.97,,,,728.26,
2024-01-09,41.48,101.15,2.48,9.15,8.91,10.51,12.91,0.36,18.37,0.21,1.43,,,,,21.98,82.89,,128.79,,,,728.37,
2024-01-10,47.76,112.06,2.52,8.71,8.73,10.44,15.86,0.34,18.34,0.21,1.36,,,,,22.26,83.24,,128.04,,,,728.13,
2024-01-11,52.56,121.55,2.49,9.06,8.87,10.82,12.13,0.35,18.33,0.23,1.38,,,,,23.64,83.5,,125.27,,,,728.53,
2024-01-12,56.44,125.8,2.48,8.55,8.59,10.58,14.05,0.29,18.34,0.2,1.16,,,,,22.74,83.07,,125.52,,,,728.42,
2024-01-13,73.2,148.29,2.48,9.11,8.88,10.69,15.66,0.39,18.33,0.23,1.55,,,,,22.87,83.23,,120.9,,,,728.88,
2024-01-14,89.54,151.34,2.45,9.3,8.9,11.21,20.86,0.6,18.48,0.34,2.36,,,,,24.26,81.65,,108.86,,,,728.34,
2024-01-15,86.78,137.62,2.45,8.61,8.57,9.93,17.58,0.33,18.5,0.19,1.31,,,,,23.71,82.34,,128.26,,,,727.89,
2024-01-16,81.56,147.36,2.5,9.78,9.26,10.78,14.82,0.49,18.48,0.28,1.92,,,,,23.18,81.41,,133.45,,,,727.17,
2024-01-17,75.68,128.3,2.5,8.98,8.85,10.36,16.65,0.33,18.44,0.2,1.3,,,,,23.32,82.18,,153.56,,,,726.65,
2024-01-18,72.93,135.43,2.43,9.17,8.83,10.2,20.77,0.29,18.49,0.27,1.17,,,,,22.95,81.91,,172.67,,,,727.23,
2024-01-19,54.52,109.57,2.48,9.26,8.96,10.48,20.1,0.38,18.48,0.22,1.51,,,,,23.45,82.24,,129.79,,,,727.49,
2024-01-20,61.4,131.49,2.46,8.79,8.67,10.12,18.89,0.49,18.55,0.27,1.94,,,,,23.97,81.6,,133.66,,,,728.53,
2024-01-21,59.3,149.48,2.5,9.05,8.89,10.53,16.8,0.33,18.47,0.2,1.32,,,,,24.27,82.18,,156.42,,,,728.47,
2024-01-22,49.03,104.42,2.49,8.62,8.61,10.23,22.93,0.48,18.58,0.28,1.9,,,,,24.78,82.72,,145.79,,,,728.94,
2024-01-23,51.1,100.78,2.46,8.77,8.67,10.57,21.11,0.29,18.54,0.2,1.15,,,,,24.47,82.23,,150.46,,,,728.6,
2024-01-24,64.01,127.98,2.44,8.84,8.68,10.02,16.12,0.31,18.43,0.23,1.22,,,,,23.64,81.92,,178.24,,,,728.32,
2024-01-25,65.45,151.16,2.41,8.58,8.49,9.42,17.56,0.27,18.53,0.17,1.09,,,,,23.98,81.31,,165.75,,,,728.78,
2024-01-26,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-27,38.49,107.62,2.48,9.55,9.12,11.24,17.39,0.34,18.56,0.21,1.32,,,,,26.89,81.64,,131.93,,,,729.42,
2024-01-28,39.31,110.92,2.47,8.93,8.77,9.57,12.75,0.17,18.53,0.15,0.7,,,,,23.03,81.88,,137.47,,,,729.93,
