Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-01-01,,39.94,3.91,23.86,27.77,,2.08,0.41,,,,,,,,24.9,37.01,0.45,149.86,,,264.56,,
2024-01-02,,61.03,5.09,25.23,30.32,,2.04,0.33,,,,,,,,25.11,34.03,0.45,150.95,,,130.64,,
2024-01-03,,53.59,3.87,22.89,26.76,,2.05,0.33,,,,,,,,24.75,34.36,0.44,152.27,,,122.53,,
2024-01-04,,70.69,4.38,23.11,27.49,,2.11,0.37,,,,,,,,26.66,33.22,0.43,154.63,,,95.6,,
2024-01-05,,83.78,5.24,23.86,29.07,,1.98,0.41,,,,,,,,28.78,37.36,0.53,147.44,,,238.61,,
2024-01-06,,53.63,5.54,25.97,31.51,,1.46,0.68,,,,,,,,25.21,36.79,0.45,147.24,,,247.84,,
2024-01-07,,34.08,3.64,20.11,23.76,,2.08,0.96,,,,,,,,25.43,38.25,0.44,148.61,,,266.66,,
2024-01-08,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-09,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-10,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-11,,51.68,4.81,24.86,29.67,,2.12,0.32,,,,,,,,,40.36,,,,,344.41,,
2024-01-12,,34.06,5.59,27.93,33.44,,2.33,0.36,,,,,,,,,40.2,,,,,323.64,,
2024-01-13,,32.62,4.01,24.69,28.7,,2.15,0.42,,,,,,,,,39.73,,,,,228.38,,
2024-01-14,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-15,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-16,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-17,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-18,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-20,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-21,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-22,,357.44,3.87,26.65,30.2,,1.68,0.32,,,,,,,,20.99,,0.39,137.27,,,530.6,,
2024-01-23,,232.41,3.79,25.76,29.56,,2.01,0.33,,,,,,,,21.79,,0.43,150.34,,,511.03,,
2024-01-24,,54.85,3.93,24.01,27.94,,1.89,0.28,,,,,,,,15.76,,0.39,150.1,,,496.43,,
2024-01-25,,40.12,3.77,25.17,28.94,,2.08,0.32,,,,,,,,6.72,,0.8,132.67,,,517.16,,
2024-01-26,,29.82,3.65,21.92,25.56,,1.33,0.31,,,,,,,,29.32,,0.42,134.67,,,464.28,,
2024-01-27,,29.54,3.55,18.83,22.38,,2.1,0.31,,,,,,,,,,0.43,132.57,,,330.08,,
2024-01-28,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-29,,95.16,3.74,26.24,29.98,,2.03,0.34,,,,,,,,25.98,71.54,0.23,133.85,,,55.11,,
2024-01-30,,66.7,5.67,35.17,40.85,,2.17,0.61,,,,,,,,24.89,68.53,0.21,145.41,,,255.44,,
2024-01-31,,100.12,6.72,28.26,34.98,,2.01,0.63,,,,,,,,26.88,67.64,0.22,101.11,,,241.18,,
2024-02-01,,61.78,4.54,25.18,29.72,,2.16,0.31,,,,,,,,26.31,69.83,0.25,143.3,,,238.58,,
2024-02-02,,101.06,3.73,23.88,27.61,,1.97,0.22,,,,,,,,27.15,70.98,0.45,134.46,,,215.72,,
2024-02-03,,82.1,3.72,23.38,27.1,,2.02,0.37,,,,,,,,27.44,70.93,0.26,135.93,,,208.75,,
2024-02-04,,15.97,3.51,20.04,23.56,,2.01,0.26,,,,,,,,23.16,64.24,0.26,134.98,,,22.56,,
