Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2023-09-08,15.731041666666668,36.490833333333335,10.0,10.0,10.0,5.347604166666667,4.5090625,0.42520833333333335,24.151458333333334,2.8942708333333336,,,,,,24.202083333333334,59.807812500000004,0.7017708333333333,177.26489583333333,0.004166666666666667,0.004166666666666667,,937.4631250000001,
2023-09-09,16.73263888888889,33.378750000000004,10.0,10.0,10.0,5.331840277777778,2.632534722222222,0.33809027777777784,27.540694444444444,2.126215277777778,,,,,,24.7753125,64.40451388888889,0.6192708333333333,191.035,0.0,0.0,,937.1662847222223,
2023-09-10,18.428854166666667,38.358020833333335,10.0,10.0,10.0,5.347083333333334,3.1793750000000003,0.3701041666666667,28.296562499999997,1.6472916666666666,,,,,,24.581875,58.31822916666667,0.5230208333333334,194.6755208333333,0.02291666666666667,0.02291666666666667,,936.9480208333333,
2023-09-11,18.4246875,33.44947916666667,10.0,10.0,10.0,5.3453124999999995,2.4878125,0.473125,24.25989583333333,1.7921874999999998,,,,,,24.223645833333332,62.391875,0.5868749999999999,203.52802083333333,0.0,0.0,,937.1197916666666,
2023-09-12,18.935381944444444,40.75791666666667,10.0,10.0,10.0,5.337395833333333,3.2909027777777777,0.4466666666666667,26.119027777777777,1.8789930555555554,,,,,,24.701736111111114,58.54048611111111,0.6178125,209.1304513888889,0.0,0.0,,937.3657291666667,
2023-09-13,20.896354166666665,41.91072916666667,10.0,10.0,10.0,5.3484375,3.474270833333333,0.4558333333333333,27.032708333333332,1.8265624999999999,,,,,,24.177291666666665,62.88635416666667,0.5248958333333333,196.0440625,0.31249999999999994,0.31249999999999994,,937.3751041666666,
2023-09-14,17.47982638888889,37.30802083333334,10.0,10.0,10.0,5.345520833333333,2.9080208333333335,0.4716666666666667,24.105,2.26625,,,,,,23.745,68.09416666666667,0.6664583333333333,172.09802083333332,0.0,0.0,,937.3571874999999,
2023-09-15,23.228257575757574,35.86666666666667,10.0,10.0,10.0,5.352159090909091,2.6624999999999996,0.5713636363636364,20.345227272727275,2.7095454545454545,,,,,,23.639659090909092,68.64727272727272,0.660340909090909,175.15375,0.10227272727272728,0.09375,,937.5161363636363,
2023-09-16,14.458645833333334,32.95434027777778,10.0,10.0,10.0,5.345833333333334,3.0275,0.5015625,21.163020833333334,1.844375,,,,,,24.214375,60.89239583333333,0.6115625,178.20770833333333,0.0,0.0,,937.7354166666668,
2023-09-17,17.37065972222222,26.861388888888886,10.0,10.0,10.0,5.348333333333334,3.3167708333333334,0.42552083333333335,20.185729166666665,2.5614583333333334,,,,,,24.426458333333333,62.29749999999999,0.4821875,196.01812500000003,0.035416666666666666,0.035416666666666666,,936.7220833333334,
2023-09-18,20.99413043478261,31.11119565217391,10.0,10.0,10.0,5.366041666666667,3.1221875000000003,0.3992708333333333,20.378645833333334,1.2515625000000001,,,,,,24.383333333333336,65.8203125,0.50625,201.19208333333333,0.0020833333333333333,0.0020833333333333333,,937.6171875,
