Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-01-01,,33.38,12.27,9.15,21.42,7.15,12.34,0.75,34.8,,,,,,,,49.71,1.74,182.17,,,,,
2024-01-02,,37.31,12.3,9.14,21.43,7.18,12.73,0.76,32.89,,,,,,,,68.02,1.65,246.91,,,,,
2024-01-03,13.2,44.28,12.24,9.17,21.4,7.12,13.1,0.71,40.1,,,,,,,,86.96,2.0,296.87,,,,,
2024-01-04,2.49,37.01,12.22,9.19,21.41,7.11,13.36,0.72,37.0,,,,,,,,83.03,1.85,294.53,,,,,
2024-01-05,,30.48,12.2,9.18,21.38,7.08,13.68,0.72,31.63,,,,,,,,66.51,1.58,233.26,,,,,
2024-01-06,,12.93,12.1,9.21,21.3,6.98,13.51,0.72,29.85,,,,,,,,67.64,1.49,251.85,,,,,
2024-01-07,,8.49,11.91,9.27,21.18,6.81,13.39,0.71,32.83,,,,,,,,77.43,1.64,271.61,,,,,
2024-01-08,,16.95,12.04,9.25,21.28,6.97,13.73,0.71,31.9,,,,,,,,71.22,1.6,250.92,,,,,
2024-01-09,27.0,17.42,13.2,9.03,22.22,8.14,14.03,0.74,29.47,,,,,,,,76.37,1.49,271.88,,,,,
2024-01-10,,41.19,13.84,8.68,22.52,8.75,14.49,0.81,30.91,,,,,,,,38.18,1.55,197.9,,,,,
2024-01-11,,31.04,13.49,8.69,22.18,8.42,14.68,0.76,33.08,,,,,,,,51.1,1.65,201.73,,,,,
2024-01-12,,50.75,12.49,9.46,21.94,7.4,14.12,0.86,40.34,,,,,,,,36.92,2.1,122.64,,,,,
2024-01-13,,49.39,12.29,9.15,21.45,7.2,14.32,0.84,31.33,,,,,,,,39.07,1.58,146.03,,,,,
2024-01-14,,34.24,12.27,9.15,21.43,7.17,14.53,0.77,35.97,,,,,,,,62.51,1.8,227.72,,,,,
2024-01-15,,21.02,12.29,9.16,21.45,7.19,14.96,0.77,33.65,,,,,,,,42.84,1.68,146.83,,,,,
2024-01-16,,39.5,12.26,9.17,21.43,7.16,15.62,0.79,36.58,,,,,,,,42.32,1.83,165.01,,,,,
2024-01-17,,32.71,12.31,9.25,21.56,7.21,15.4,0.76,48.34,,,,,,,,66.6,2.42,261.71,,,,,
2024-01-18,,13.6,12.23,9.26,21.49,7.17,14.82,0.73,47.74,,,,,,,,79.01,2.39,295.51,,,,,
