Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2023-06-18,,27.330833333333334,3.595763888888889,18.159965277777776,21.756284722222222,,2.0,0.6079347826086956,,,,,,,,26.29454861111111,41.508715277777775,1.268888888888889,183.25795138888887,,,115.12229166666667,,
2023-06-19,,31.463645833333334,4.0678125,20.206319444444443,24.27184027777778,,2.0,0.6902083333333334,,,,,,,,26.346840277777776,40.98663194444445,1.324963768115942,176.81753623188405,,,124.17295138888888,,
2023-06-20,,28.62833333333333,4.5128125,20.167604166666667,24.680104166666666,,2.0,0.6024999999999999,,,,,,,,26.360069444444445,40.945590277777775,1.2421739130434784,124.2894927536232,,,181.9720486111111,,
2023-06-21,,49.12461805555555,4.1516319444444445,18.996041666666667,23.147048611111114,,3.7751785714285715,0.6042261904761904,,,,,,,,26.298680555555553,41.373645833333335,1.354963768115942,108.62355072463768,,,101.86604166666666,,
2023-06-22,,53.830659722222215,4.607777777777778,22.640833333333333,27.247395833333332,,3.820451388888889,0.6510416666666666,,,,,,,,26.262986111111108,40.94,1.4670454545454545,87.53545454545454,,,154.53916666666666,,
2023-06-23,,22.394791666666666,3.9390625,19.170833333333334,23.10927083333333,,3.8058333333333336,0.6449305555555556,,,,,,,,26.240277777777777,41.30309027777778,1.0424305555555555,145.08538194444444,,,162.6605,,
2023-06-24,,16.403159722222224,3.8944097222222225,18.693819444444443,22.588576388888892,,3.785347222222222,0.546423611111111,,,,,,,,26.194618055555555,41.49364583333333,1.0417013888888889,168.06840277777778,,,135.85073529411764,,
2023-06-25,,18.475833333333334,3.908472222222222,18.425451388888888,22.33361111111111,,3.788402777777778,0.4981597222222222,,,,,,,,26.2571875,42.15284722222222,1.2897222222222222,109.62041666666666,,,135.0565277777778,,
2023-06-26,,18.19920138888889,3.8972916666666664,18.76965277777778,22.666840277777776,,3.7997916666666662,0.4996875,,,,,,,,26.27920138888889,42.225902777777776,1.2325,200.20135416666668,,,132.50524305555555,,
2023-06-27,,22.230173611111113,4.152534722222222,18.853819444444444,23.004201388888887,,3.7957291666666664,0.5480208333333333,,,,,,,,26.325243055555557,41.584895833333334,0.8880555555555555,115.95357638888889,,,214.9317307692308,,
